"Fecha","Cierre","Apertura","Máximo","Mínimo","Vol.","% var."
"29.08.2007","11.845","11.745","11.925","11.705","24.85K","0.68%"
"28.08.2007","11.765","11.740","11.905","11.675","26.73K","0.00%"
"27.08.2007","11.765","11.950","11.990","11.730","18.15K","-1.47%"
"24.08.2007","11.940","11.725","12.005","11.580","24.38K","2.58%"
"23.08.2007","11.640","11.645","11.895","11.620","25.52K","0.65%"
"22.08.2007","11.565","11.565","11.790","11.520","22.94K","0.48%"
"21.08.2007","11.510","11.760","11.840","11.455","27.42K","-1.92%"
"20.08.2007","11.735","11.795","11.975","11.620","22.65K","-0.55%"
"17.08.2007","11.800","11.765","12.015","11.490","36.22K","2.65%"
"16.08.2007","11.495","12.500","12.560","11.060","23.37K","-8.44%"
"15.08.2007","12.555","12.725","12.765","12.335","32.18K","-1.51%"
"14.08.2007","12.748","12.820","12.910","12.700","19.09K","-0.83%"
"13.08.2007","12.855","12.870","12.920","12.750","12.29K","-0.12%"
"10.08.2007","12.870","12.685","13.060","12.605","31.52K","1.30%"
"09.08.2007","12.705","13.145","13.165","12.625","37.04K","-3.53%"
"08.08.2007","13.170","13.125","13.250","13.050","18.66K","0.57%"
"07.08.2007","13.095","13.010","13.170","12.925","19.16K","0.48%"
"06.08.2007","13.033","13.140","13.205","12.920","15.58K","-0.95%"
"03.08.2007","13.158","13.010","13.200","12.985","18.58K","1.25%"
"02.08.2007","12.995","13.055","13.085","12.955","10.81K","0.31%"
"01.08.2007","12.955","12.910","13.075","12.740","23.22K","-0.48%"
"31.07.2007","13.017","12.955","13.090","12.860","16.21K","0.88%"
"30.07.2007","12.903","12.700","12.960","12.685","12.18K","1.48%"
"27.07.2007","12.715","12.880","13.005","12.650","21.31K","-1.81%"
"26.07.2007","12.950","13.180","13.235","12.755","38.26K","-1.52%"
"25.07.2007","13.150","13.325","13.355","13.105","18.08K","-2.18%"
"24.07.2007","13.443","13.330","13.590","13.265","18.10K","0.85%"
"23.07.2007","13.330","13.400","13.480","13.310","11.75K","-0.54%"
"20.07.2007","13.403","13.335","13.500","13.300","16.86K","0.21%"
"19.07.2007","13.375","13.285","13.400","13.245","14.51K","0.64%"
"18.07.2007","13.290","12.990","13.350","12.965","22.96K","2.09%"
"17.07.2007","13.018","13.030","13.140","12.925","11.92K","-0.36%"
"16.07.2007","13.065","13.110","13.175","13.015","9.56K","-0.34%"
"13.07.2007","13.110","13.180","13.235","13.075","13.23K","-0.53%"
"12.07.2007","13.180","12.990","13.225","12.955","19.89K","1.58%"
"11.07.2007","12.975","12.985","13.090","12.915","15.16K","0.00%"
"10.07.2007","12.975","12.800","13.085","12.790","17.06K","1.21%"
"09.07.2007","12.820","12.790","12.965","12.765","14.69K","0.49%"
"06.07.2007","12.757","12.570","12.865","12.420","21.20K","1.41%"
"05.07.2007","12.580","12.715","12.780","12.495","13.88K","-1.37%"
"04.07.2007","12.755","12.715","12.780","12.680","12.59K","0.55%"
"03.07.2007","12.685","12.735","12.785","12.560","15.79K","-0.43%"
"02.07.2007","12.740","12.510","12.765","12.510","15.79K","2.14%"
"29.06.2007","12.473","12.580","12.675","12.355","16.75K","-0.26%"
"28.06.2007","12.505","12.415","12.590","12.385","28.76K","2.42%"
"27.06.2007","12.210","12.245","12.360","12.125","35.84K","-0.57%"
"26.06.2007","12.280","12.860","12.900","12.135","59.92K","-4.64%"
"25.06.2007","12.877","13.030","13.070","12.810","31.22K","-1.10%"
"22.06.2007","13.020","13.115","13.190","12.990","21.78K","-0.53%"
"21.06.2007","13.090","13.185","13.265","12.965","29.02K","-1.21%"
"20.06.2007","13.250","13.350","13.415","13.160","19.34K","-0.56%"
"19.06.2007","13.325","13.215","13.360","13.115","14.70K","0.68%"
"18.06.2007","13.235","13.250","13.395","13.200","17.22K","-0.19%"
"15.06.2007","13.260","13.150","13.275","13.065","13.72K","0.72%"
"14.06.2007","13.165","13.135","13.230","12.970","17.30K","0.80%"
"13.06.2007","13.060","13.035","13.200","12.845","26.37K","-0.23%"
"12.06.2007","13.090","13.250","13.270","13.020","18.87K","-1.39%"
"11.06.2007","13.275","13.125","13.295","13.060","13.84K","1.80%"
"08.06.2007","13.040","13.475","13.550","12.970","34.96K","-3.26%"
"07.06.2007","13.480","13.735","13.820","13.430","28.72K","-1.73%"
"06.06.2007","13.717","13.815","13.860","13.645","22.04K","-0.69%"
"05.06.2007","13.812","13.755","13.870","13.720","15.95K","0.49%"
"04.06.2007","13.745","13.730","13.850","13.685","16.58K","0.04%"
"01.06.2007","13.740","13.495","13.765","13.480","21.30K","2.00%"
"31.05.2007","13.470","13.230","13.580","13.215","22.93K","1.89%"
"30.05.2007","13.220","13.200","13.250","13.085","12.70K","-0.02%"
"29.05.2007","13.223","12.990","13.340","12.955","21.87K","1.72%"
"25.05.2007","13.000","12.895","13.035","12.895","7.39K","0.62%"
"24.05.2007","12.920","13.100","13.150","12.835","16.68K","-1.41%"
"23.05.2007","13.105","13.010","13.200","12.955","13.19K","0.89%"
"22.05.2007","12.990","13.130","13.200","12.980","11.55K","-1.07%"
"21.05.2007","13.130","13.015","13.175","12.900","13.99K","0.98%"
"18.05.2007","13.003","12.910","13.080","12.840","17.91K","0.93%"
"17.05.2007","12.883","12.990","13.015","12.760","21.81K","-0.36%"
"16.05.2007","12.930","13.300","13.300","12.880","20.97K","-2.89%"
"15.05.2007","13.315","13.230","13.360","13.080","15.10K","0.60%"
"14.05.2007","13.235","13.310","13.345","13.125","13.05K","-0.53%"
"11.05.2007","13.305","13.105","13.400","13.025","20.21K","1.26%"
"10.05.2007","13.140","13.495","13.500","13.090","25.96K","-2.45%"
"09.05.2007","13.470","13.590","13.620","13.285","18.18K","-0.96%"
"08.05.2007","13.600","13.620","13.665","13.405","17.87K","-0.29%"
"07.05.2007","13.640","13.550","13.695","13.540","7.28K","0.81%"
"04.05.2007","13.530","13.520","13.705","13.455","16.39K","0.15%"
"03.05.2007","13.510","13.330","13.560","13.300","18.19K","1.31%"
"02.05.2007","13.335","13.385","13.480","13.130","21.85K","-0.26%"
"01.05.2007","13.370","13.515","13.585","13.205","25.42K","-1.51%"
"30.04.2007","13.575","13.665","13.685","13.485","13.30K","0.00%"
"27.04.2007","13.575","13.455","13.690","13.365","26.68K","1.88%"
"26.04.2007","13.325","13.800","13.840","13.175","47.38K","-3.20%"
"25.04.2007","13.765","13.770","13.890","13.730","26.63K","-0.12%"
"24.04.2007","13.782","14.050","14.090","13.710","34.90K","-1.91%"
"23.04.2007","14.050","13.955","14.110","13.860","24.70K","0.68%"
"20.04.2007","13.955","13.700","14.010","13.690","21.23K","1.60%"
"19.04.2007","13.735","14.000","14.060","13.550","26.97K","-1.72%"
"18.04.2007","13.975","13.930","14.090","13.880","17.52K","-0.32%"
"17.04.2007","14.020","14.065","14.110","13.900","14.99K","-0.43%"
"16.04.2007","14.080","14.090","14.160","13.820","19.80K","-0.07%"
"13.04.2007","14.090","13.885","14.170","13.870","21.02K","1.70%"
"12.04.2007","13.855","13.885","13.975","13.695","23.29K","-0.25%"
"11.04.2007","13.890","13.920","14.065","13.750","20.23K","-0.29%"
"10.04.2007","13.930","13.770","14.050","13.755","20.43K","0.87%"
"09.04.2007","13.810","13.715","13.920","13.675","19.43K","0.51%"
"05.04.2007","13.740","13.680","13.770","13.600","15.57K","0.88%"
"04.04.2007","13.620","13.420","13.700","13.420","23.20K","1.41%"
"03.04.2007","13.430","13.315","13.540","13.275","18.93K","0.60%"
"02.04.2007","13.350","13.460","13.495","13.020","25.69K","-0.74%"
"30.03.2007","13.450","13.330","13.475","13.325","13.56K","0.82%"
"29.03.2007","13.340","13.430","13.430","13.180","17.74K","-0.85%"
"28.03.2007","13.455","13.365","13.545","13.330","17.53K","1.32%"
"27.03.2007","13.280","13.425","13.480","13.230","12.55K","-0.97%"
"26.03.2007","13.410","13.230","13.460","13.230","11.95K","1.38%"
"23.03.2007","13.227","13.500","13.500","13.150","18.87K","-1.88%"
"22.03.2007","13.480","13.445","13.575","13.410","15.65K","1.20%"
"21.03.2007","13.320","13.370","13.445","13.210","14.88K","-0.37%"
"20.03.2007","13.370","13.250","13.485","13.220","13.78K","1.04%"
"19.03.2007","13.233","13.175","13.295","13.115","11.15K","0.14%"
"16.03.2007","13.215","13.075","13.270","13.055","14.54K","1.07%"
"15.03.2007","13.075","12.930","13.190","12.915","17.64K","1.91%"
"14.03.2007","12.830","12.850","12.945","12.675","21.04K","-1.00%"
"13.03.2007","12.960","13.130","13.130","12.820","18.36K","-0.96%"
"12.03.2007","13.085","13.005","13.160","12.920","13.90K","0.89%"
"09.03.2007","12.970","13.070","13.200","12.795","18.73K","-1.14%"
"08.03.2007","13.120","13.060","13.235","13.015","17.01K","0.11%"
"07.03.2007","13.105","13.020","13.145","12.890","19.71K","0.92%"
"06.03.2007","12.985","12.765","13.065","12.670","21.88K","1.84%"
"05.03.2007","12.750","13.035","13.055","12.490","37.45K","-1.62%"
"02.03.2007","12.960","13.735","13.850","12.800","42.69K","-5.05%"
"01.03.2007","13.650","14.240","14.465","13.510","33.81K","-4.11%"
"28.02.2007","14.235","14.350","14.560","14.120","25.15K","-3.10%"
"27.02.2007","14.690","14.860","14.860","14.175","43.32K","0.00%"
"26.02.2007","14.690","14.585","14.745","14.495","29.82K","0.65%"
"23.02.2007","14.595","14.220","14.660","14.190","38.45K","2.42%"
"22.02.2007","14.250","14.225","14.365","14.160","29.96K","-0.16%"
"21.02.2007","14.273","13.850","14.370","13.720","34.45K","3.20%"
"20.02.2007","13.830","14.000","14.075","13.680","23.55K","-1.32%"
"19.02.2007","14.015","14.000","14.075","13.970","13.07K","0.18%"
"16.02.2007","13.990","14.010","14.050","13.840","20.65K","0.20%"
"15.02.2007","13.962","14.060","14.085","13.830","20.65K","-0.02%"
"14.02.2007","13.965","13.915","14.130","13.865","17.07K","0.36%"
"13.02.2007","13.915","13.670","14.000","13.660","20.62K","1.46%"
"12.02.2007","13.715","13.980","13.985","13.515","19.36K","-1.44%"
"09.02.2007","13.915","13.845","13.970","13.775","15.89K","1.05%"
"08.02.2007","13.770","13.665","13.890","13.510","17.79K","0.44%"
"07.02.2007","13.710","13.675","13.810","13.615","20.91K","0.26%"
"06.02.2007","13.675","13.525","13.890","13.460","14.85K","0.85%"
"05.02.2007","13.560","13.440","13.590","13.330","12.13K","1.38%"
"02.02.2007","13.375","13.720","13.755","13.255","23.01K","-2.55%"
"01.02.2007","13.725","13.595","13.835","13.570","16.40K","1.14%"
"31.01.2007","13.570","13.385","13.700","13.270","22.98K","1.46%"
"30.01.2007","13.375","13.230","13.440","13.110","12.12K","0.94%"
"29.01.2007","13.250","13.435","13.500","13.200","14.51K","-0.93%"
"26.01.2007","13.375","13.350","13.510","13.210","14.65K","-0.85%"
"25.01.2007","13.490","13.300","13.600","13.245","19.59K","1.63%"
"24.01.2007","13.273","13.320","13.345","13.095","15.90K","0.10%"
"23.01.2007","13.260","12.980","13.345","12.950","16.24K","2.00%"
"22.01.2007","13.000","12.925","13.215","12.830","20.19K","0.62%"
"19.01.2007","12.920","12.730","12.940","12.700","10.42K","1.85%"
"18.01.2007","12.685","12.900","13.045","12.655","14.05K","-1.59%"
"17.01.2007","12.890","12.620","12.995","12.430","18.85K","2.10%"
"16.01.2007","12.625","12.905","13.035","12.610","17.02K","-1.98%"
"12.01.2007","12.880","12.400","12.960","12.380","17.91K","3.37%"
"11.01.2007","12.460","12.430","12.625","12.380","11.57K","0.12%"
"10.01.2007","12.445","12.590","12.590","12.270","14.64K","-1.19%"
"09.01.2007","12.595","12.380","12.620","12.265","13.25K","1.90%"
"08.01.2007","12.360","12.220","12.425","12.095","11.94K","1.06%"
"05.01.2007","12.230","12.710","12.835","12.100","25.69K","-4.71%"
"04.01.2007","12.835","12.665","12.930","12.485","16.76K","1.30%"
"03.01.2007","12.670","13.280","13.280","12.600","25.56K","-2.05%"
"02.01.2007","12.935","12.965","13.285","12.935","5.40K","0.00%"
"29.12.2006","12.935","12.945","13.015","12.860","7.05K","-0.04%"
"28.12.2006","12.940","12.875","12.990","12.860","7.05K","0.12%"
"27.12.2006","12.925","12.790","12.985","12.740","7.50K","1.57%"
"26.12.2006","12.725","12.705","12.900","12.705","7.45K","0.71%"
"22.12.2006","12.635","12.500","12.705","12.480","5.69K","1.16%"
"21.12.2006","12.490","12.615","12.705","12.455","9.65K","-1.23%"
"20.12.2006","12.645","12.790","12.905","12.480","13.46K","-0.51%"
"19.12.2006","12.710","12.625","12.850","12.450","22.52K","1.48%"
"18.12.2006","12.525","13.000","13.145","12.400","27.70K","-3.51%"
"15.12.2006","12.980","13.930","13.980","12.905","26.67K","-6.95%"
"14.12.2006","13.950","13.950","14.030","13.880","8.13K","0.25%"
"13.12.2006","13.915","14.025","14.035","13.725","11.66K","-0.46%"
"12.12.2006","13.980","14.005","14.060","13.940","8.32K","-0.32%"
"11.12.2006","14.025","13.850","14.045","13.725","9.57K","0.94%"
"08.12.2006","13.895","14.055","14.160","13.800","15.51K","-1.00%"
"07.12.2006","14.035","13.750","14.095","13.610","15.52K","1.74%"
"06.12.2006","13.795","13.960","14.010","13.710","15.61K","-1.64%"
"05.12.2006","14.025","14.275","14.370","13.900","15.14K","-1.54%"
"04.12.2006","14.245","14.200","14.290","14.130","10.10K","0.39%"
"01.12.2006","14.190","14.100","14.250","14.030","8.36K","0.53%"
"30.11.2006","14.115","13.760","14.190","13.725","12.35K","2.58%"
"29.11.2006","13.760","13.790","14.000","13.730","19.35K","1.03%"
"28.11.2006","13.620","13.505","13.660","13.420","19.89K","0.96%"
"27.11.2006","13.490","13.065","13.585","13.045","26.31K","2.98%"
"24.11.2006","13.100","13.100","13.100","13.100","","0.46%"
"22.11.2006","13.040","13.090","13.250","13.000","15.47K","-0.34%"
"21.11.2006","13.085","12.760","13.100","12.730","18.97K","2.71%"
"20.11.2006","12.740","12.820","13.000","12.725","10.64K","-0.47%"
"17.11.2006","12.800","12.900","12.925","12.600","13.40K","-1.12%"
"16.11.2006","12.945","12.940","13.170","12.885","13.42K","0.00%"
"15.11.2006","12.945","12.880","12.970","12.500","14.11K","0.43%"
"14.11.2006","12.890","12.900","13.050","12.750","12.73K","0.04%"
"13.11.2006","12.885","13.070","13.155","12.710","12.71K","-1.75%"
"10.11.2006","13.115","13.010","13.220","12.880","14.34K","0.50%"
"09.11.2006","13.050","12.680","13.090","12.440","13.69K","3.98%"
"08.11.2006","12.550","12.540","12.740","12.500","12.04K","-0.99%"
"07.11.2006","12.675","12.695","12.770","12.580","12.25K","-0.67%"
"06.11.2006","12.760","12.650","12.800","12.520","10.17K","0.99%"
"03.11.2006","12.635","12.570","12.730","12.360","9.48K","-0.12%"
"02.11.2006","12.650","12.515","12.670","12.385","10.64K","1.40%"
"01.11.2006","12.475","12.285","12.590","12.260","14.36K","1.67%"
"31.10.2006","12.270","12.220","12.310","11.980","14.64K","0.16%"
"30.10.2006","12.250","12.095","12.300","12.070","8.33K","1.41%"
"27.10.2006","12.080","12.230","12.240","12.040","6.78K","-1.31%"
"26.10.2006","12.240","11.895","12.280","11.885","17.18K","2.94%"
"25.10.2006","11.890","11.835","11.995","11.735","7.51K","0.34%"
"24.10.2006","11.850","11.675","11.900","11.350","14.29K","1.54%"
"23.10.2006","11.670","11.925","11.980","11.650","8.19K","-2.47%"
"20.10.2006","11.965","12.155","12.170","11.880","7.14K","-1.60%"
"19.10.2006","12.160","11.830","12.170","11.660","13.42K","2.88%"
"18.10.2006","11.820","11.780","11.980","11.740","8.86K","0.34%"
"17.10.2006","11.780","11.905","11.980","11.630","12.16K","-1.09%"
"16.10.2006","11.910","11.690","11.950","11.650","10.71K","1.97%"
"13.10.2006","11.680","11.390","11.725","11.330","8.56K","2.64%"
"12.10.2006","11.380","11.320","11.455","11.200","6.27K","0.44%"
"11.10.2006","11.330","11.240","11.540","11.130","9.55K","0.98%"
"10.10.2006","11.220","11.405","11.495","11.150","7.91K","-1.75%"
"09.10.2006","11.420","11.210","11.550","11.160","6.26K","2.19%"
"06.10.2006","11.175","11.070","11.210","10.870","7.22K","0.95%"
"05.10.2006","11.070","10.825","11.220","10.730","8.05K","2.55%"
"04.10.2006","10.795","10.980","11.060","10.650","14.15K","-2.26%"
"03.10.2006","11.045","11.640","11.650","11.010","10.75K","-5.11%"
"02.10.2006","11.640","11.540","11.835","11.520","8.37K","0.87%"
"29.09.2006","11.540","11.670","11.750","11.320","9.14K","-1.66%"
"28.09.2006","11.735","11.730","11.860","11.615","8.52K","0.30%"
"27.09.2006","11.700","11.480","11.820","11.440","9.57K","1.78%"
"26.09.2006","11.495","11.320","11.580","11.180","12.68K","1.50%"
"25.09.2006","11.325","11.305","11.370","11.130","7.79K","0.13%"
"22.09.2006","11.310","11.260","11.550","11.165","9.14K","0.58%"
"21.09.2006","11.245","11.135","11.290","10.920","8.66K","0.94%"
"20.09.2006","11.140","10.945","11.255","10.815","9.84K","1.78%"
"19.09.2006","10.945","11.300","11.320","10.910","11.74K","-3.06%"
"18.09.2006","11.290","10.880","11.320","10.850","11.57K","3.82%"
"15.09.2006","10.875","10.940","11.050","10.550","14.69K","-0.68%"
"14.09.2006","10.950","11.230","11.515","10.880","16.84K","-2.23%"
"13.09.2006","11.200","11.155","11.420","10.990","14.21K","0.54%"
"12.09.2006","11.140","11.280","11.520","11.080","13.66K","-0.89%"
"11.09.2006","11.240","12.270","12.320","11.200","24.31K","-8.58%"
"08.09.2006","12.295","12.720","12.800","12.090","14.08K","-3.15%"
"07.09.2006","12.695","13.200","13.250","12.510","16.84K","-3.83%"
"06.09.2006","13.200","13.145","13.350","13.050","13.07K","0.46%"
"05.09.2006","13.140","13.170","13.370","13.035","13.92K","-0.23%"
"04.09.2006","13.170","13.090","13.170","13.035","9.39K","0.77%"
"01.09.2006","13.070","13.020","13.100","12.820","16.09K","0.31%"
"31.08.2006","13.030","12.670","13.080","12.620","16.09K","2.84%"
"30.08.2006","12.670","12.320","12.680","12.320","22.44K","4.28%"
"29.08.2006","12.150","12.030","12.200","11.850","18.43K","1.04%"
"28.08.2006","12.025","12.415","12.465","11.960","16.55K","-2.79%"
"25.08.2006","12.370","12.330","12.445","12.200","13.65K","0.49%"
"24.08.2006","12.310","12.495","12.605","12.280","15.99K","-1.64%"
"23.08.2006","12.515","12.265","12.680","12.200","17.14K","2.04%"
"22.08.2006","12.265","12.350","12.435","12.030","10.61K","-0.65%"
"21.08.2006","12.345","12.100","12.450","12.040","11.55K","2.62%"
"18.08.2006","12.030","11.980","12.140","11.860","10.31K","0.29%"
"17.08.2006","11.995","12.290","12.420","11.980","12.58K","-2.36%"
"16.08.2006","12.285","12.080","12.440","12.070","10.87K","1.65%"
"15.08.2006","12.085","12.160","12.160","11.850","8.24K","-0.62%"
"14.08.2006","12.160","11.900","12.240","11.750","9.23K","2.31%"
"11.08.2006","11.885","12.110","12.390","11.770","14.63K","-1.82%"
"10.08.2006","12.105","12.560","12.700","12.070","15.21K","-3.70%"
"09.08.2006","12.570","12.260","12.665","11.985","15.70K","2.53%"
"08.08.2006","12.260","12.260","12.390","12.110","12.48K","-0.04%"
"07.08.2006","12.265","12.450","12.540","12.180","10.57K","-1.76%"
"04.08.2006","12.485","12.085","12.650","12.060","13.56K","3.27%"
"03.08.2006","12.090","12.240","12.270","12.010","12.73K","-1.27%"
"02.08.2006","12.245","11.750","12.290","11.750","21.21K","4.30%"
"01.08.2006","11.740","11.400","11.810","11.330","13.32K","3.25%"
"31.07.2006","11.370","11.430","11.580","11.250","12.66K","0.04%"
"28.07.2006","11.365","11.390","11.455","11.320","5.97K","-0.22%"
"27.07.2006","11.390","11.080","11.520","11.080","14.10K","2.80%"
"26.07.2006","11.080","10.955","11.110","10.870","8.68K","1.23%"
"25.07.2006","10.945","10.890","11.080","10.800","8.85K","0.23%"
"24.07.2006","10.920","10.845","10.960","10.680","10.93K","0.69%"
"21.07.2006","10.845","11.050","11.310","10.760","14.09K","-1.99%"
"20.07.2006","11.065","11.130","11.350","11.000","11.74K","-0.54%"
"19.07.2006","11.125","10.530","11.190","10.465","16.32K","5.70%"
"18.07.2006","10.525","11.070","11.220","10.480","15.98K","-5.09%"
"17.07.2006","11.090","11.535","11.775","11.050","14.26K","-3.82%"
